Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
3/31/2026 1:09:42 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 1:09:42 AM,System.Runtime,Working Set (MB),Metric,222.429184
3/31/2026 1:09:42 AM,System.Runtime,GC Heap Size (MB),Metric,7.014024
3/31/2026 1:09:42 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 1:09:42 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 1:09:42 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/31/2026 1:09:42 AM,System.Runtime,Gen 0 GC Budget (MB),Metric,167
3/31/2026 1:09:42 AM,System.Runtime,ThreadPool Thread Count,Metric,14
3/31/2026 1:09:42 AM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/31/2026 1:09:42 AM,System.Runtime,ThreadPool Queue Length,Metric,0
3/31/2026 1:09:42 AM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/31/2026 1:09:42 AM,System.Runtime,Allocation Rate (B / 1 sec),Rate,325472
3/31/2026 1:09:42 AM,System.Runtime,Number of Active Timers,Metric,4
3/31/2026 1:09:42 AM,System.Runtime,GC Fragmentation (%),Metric,28.321064964693765
3/31/2026 1:09:42 AM,System.Runtime,GC Committed Bytes (MB),Metric,81.34656
3/31/2026 1:09:42 AM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/31/2026 1:09:42 AM,System.Runtime,% Time in GC since last GC (%),Metric,86
3/31/2026 1:09:42 AM,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
3/31/2026 1:09:42 AM,System.Runtime,Gen 0 Size (B),Metric,2608552
3/31/2026 1:09:42 AM,System.Runtime,Gen 1 Size (B),Metric,4824
3/31/2026 1:09:42 AM,System.Runtime,Gen 2 Size (B),Metric,6303800
3/31/2026 1:09:42 AM,System.Runtime,LOH Size (B),Metric,98384
3/31/2026 1:09:42 AM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,164688
3/31/2026 1:09:42 AM,System.Runtime,Number of Assemblies Loaded,Metric,183
3/31/2026 1:09:42 AM,System.Runtime,IL Bytes Jitted (B),Metric,2173460
3/31/2026 1:09:42 AM,System.Runtime,Number of Methods Jitted,Metric,28272
3/31/2026 1:09:42 AM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,25.396700000000237
3/31/2026 1:09:43 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 1:09:44 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 1:09:43 AM,System.Runtime,Working Set (MB),Metric,222.560256
3/31/2026 1:09:43 AM,System.Runtime,GC Heap Size (MB),Metric,7.038696
3/31/2026 1:09:43 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 1:09:43 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 1:09:43 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/31/2026 1:09:43 AM,System.Runtime,Gen 0 GC Budget (MB),Metric,167
3/31/2026 1:09:43 AM,System.Runtime,ThreadPool Thread Count,Metric,14
3/31/2026 1:09:43 AM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/31/2026 1:09:43 AM,System.Runtime,ThreadPool Queue Length,Metric,0
3/31/2026 1:09:43 AM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/31/2026 1:09:43 AM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
3/31/2026 1:09:43 AM,System.Runtime,Number of Active Timers,Metric,4
3/31/2026 1:09:43 AM,System.Runtime,GC Fragmentation (%),Metric,28.321064964693765
3/31/2026 1:09:43 AM,System.Runtime,GC Committed Bytes (MB),Metric,81.34656
3/31/2026 1:09:43 AM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/31/2026 1:09:43 AM,System.Runtime,% Time in GC since last GC (%),Metric,86
3/31/2026 1:09:43 AM,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
3/31/2026 1:09:43 AM,System.Runtime,Gen 0 Size (B),Metric,2608552
3/31/2026 1:09:43 AM,System.Runtime,Gen 1 Size (B),Metric,4824
3/31/2026 1:09:43 AM,System.Runtime,Gen 2 Size (B),Metric,6303800
3/31/2026 1:09:43 AM,System.Runtime,LOH Size (B),Metric,98384
3/31/2026 1:09:43 AM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,164688
3/31/2026 1:09:43 AM,System.Runtime,Number of Assemblies Loaded,Metric,183
3/31/2026 1:09:43 AM,System.Runtime,IL Bytes Jitted (B),Metric,2178418
3/31/2026 1:09:43 AM,System.Runtime,Number of Methods Jitted,Metric,28301
3/31/2026 1:09:43 AM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,8.45089999999982
3/31/2026 1:09:44 AM,System.Runtime,Working Set (MB),Metric,222.629888
3/31/2026 1:09:44 AM,System.Runtime,GC Heap Size (MB),Metric,7.04692
3/31/2026 1:09:44 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 1:09:44 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 1:09:44 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/31/2026 1:09:44 AM,System.Runtime,Gen 0 GC Budget (MB),Metric,167
3/31/2026 1:09:44 AM,System.Runtime,ThreadPool Thread Count,Metric,14
3/31/2026 1:09:44 AM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/31/2026 1:09:44 AM,System.Runtime,ThreadPool Queue Length,Metric,0
3/31/2026 1:09:44 AM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/31/2026 1:09:44 AM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
3/31/2026 1:09:44 AM,System.Runtime,Number of Active Timers,Metric,4
3/31/2026 1:09:44 AM,System.Runtime,GC Fragmentation (%),Metric,28.321064964693765
3/31/2026 1:09:44 AM,System.Runtime,GC Committed Bytes (MB),Metric,81.34656
3/31/2026 1:09:44 AM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/31/2026 1:09:44 AM,System.Runtime,% Time in GC since last GC (%),Metric,86
3/31/2026 1:09:44 AM,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
3/31/2026 1:09:44 AM,System.Runtime,Gen 0 Size (B),Metric,2608552
3/31/2026 1:09:44 AM,System.Runtime,Gen 1 Size (B),Metric,4824
3/31/2026 1:09:44 AM,System.Runtime,Gen 2 Size (B),Metric,6303800
3/31/2026 1:09:44 AM,System.Runtime,LOH Size (B),Metric,98384
3/31/2026 1:09:44 AM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,164688
3/31/2026 1:09:44 AM,System.Runtime,Number of Assemblies Loaded,Metric,183
3/31/2026 1:09:44 AM,System.Runtime,IL Bytes Jitted (B),Metric,2182989
3/31/2026 1:09:44 AM,System.Runtime,Number of Methods Jitted,Metric,28339
3/31/2026 1:09:44 AM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,10.694600000000264
3/31/2026 1:09:45 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 1:09:45 AM,System.Runtime,Working Set (MB),Metric,222.736384
3/31/2026 1:09:45 AM,System.Runtime,GC Heap Size (MB),Metric,7.055144
3/31/2026 1:09:45 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 1:09:45 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 1:09:45 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/31/2026 1:09:45 AM,System.Runtime,Gen 0 GC Budget (MB),Metric,167
3/31/2026 1:09:45 AM,System.Runtime,ThreadPool Thread Count,Metric,14
3/31/2026 1:09:45 AM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/31/2026 1:09:45 AM,System.Runtime,ThreadPool Queue Length,Metric,0
3/31/2026 1:09:45 AM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/31/2026 1:09:45 AM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
3/31/2026 1:09:45 AM,System.Runtime,Number of Active Timers,Metric,4
3/31/2026 1:09:45 AM,System.Runtime,GC Fragmentation (%),Metric,28.321064964693765
3/31/2026 1:09:45 AM,System.Runtime,GC Committed Bytes (MB),Metric,81.34656
3/31/2026 1:09:45 AM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/31/2026 1:09:45 AM,System.Runtime,% Time in GC since last GC (%),Metric,86
3/31/2026 1:09:45 AM,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
3/31/2026 1:09:45 AM,System.Runtime,Gen 0 Size (B),Metric,2608552
3/31/2026 1:09:45 AM,System.Runtime,Gen 1 Size (B),Metric,4824
3/31/2026 1:09:45 AM,System.Runtime,Gen 2 Size (B),Metric,6303800
3/31/2026 1:09:45 AM,System.Runtime,LOH Size (B),Metric,98384
3/31/2026 1:09:45 AM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,164688
3/31/2026 1:09:45 AM,System.Runtime,Number of Assemblies Loaded,Metric,183
3/31/2026 1:09:45 AM,System.Runtime,IL Bytes Jitted (B),Metric,2186043
3/31/2026 1:09:45 AM,System.Runtime,Number of Methods Jitted,Metric,28380
3/31/2026 1:09:45 AM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,9.195799999999963
3/31/2026 1:09:46 AM,System.Runtime,CPU Usage (%),Metric,0.19138755980861244
3/31/2026 1:09:46 AM,System.Runtime,Working Set (MB),Metric,224.260096
3/31/2026 1:09:46 AM,System.Runtime,GC Heap Size (MB),Metric,8.18516
3/31/2026 1:09:46 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 1:09:46 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 1:09:46 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/31/2026 1:09:46 AM,System.Runtime,Gen 0 GC Budget (MB),Metric,167
3/31/2026 1:09:46 AM,System.Runtime,ThreadPool Thread Count,Metric,12
3/31/2026 1:09:46 AM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,1
3/31/2026 1:09:46 AM,System.Runtime,ThreadPool Queue Length,Metric,0
3/31/2026 1:09:46 AM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,48
3/31/2026 1:09:46 AM,System.Runtime,Allocation Rate (B / 1 sec),Rate,1127432
3/31/2026 1:09:46 AM,System.Runtime,Number of Active Timers,Metric,4
3/31/2026 1:09:46 AM,System.Runtime,GC Fragmentation (%),Metric,28.321064964693765
3/31/2026 1:09:46 AM,System.Runtime,GC Committed Bytes (MB),Metric,81.34656
3/31/2026 1:09:46 AM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/31/2026 1:09:46 AM,System.Runtime,% Time in GC since last GC (%),Metric,86
3/31/2026 1:09:46 AM,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
3/31/2026 1:09:46 AM,System.Runtime,Gen 0 Size (B),Metric,2608552
3/31/2026 1:09:46 AM,System.Runtime,Gen 1 Size (B),Metric,4824
3/31/2026 1:09:46 AM,System.Runtime,Gen 2 Size (B),Metric,6303800
3/31/2026 1:09:46 AM,System.Runtime,LOH Size (B),Metric,98384
3/31/2026 1:09:46 AM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,164688
3/31/2026 1:09:46 AM,System.Runtime,Number of Assemblies Loaded,Metric,188
3/31/2026 1:09:46 AM,System.Runtime,IL Bytes Jitted (B),Metric,2212509
3/31/2026 1:09:46 AM,System.Runtime,Number of Methods Jitted,Metric,28666
3/31/2026 1:09:46 AM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,36.203799999999774
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=GET;http.response.status_code=200;http.route=api/catalog-items;network.protocol.version=1.1;url.scheme=http;Percentile=50],Metric,0.00110626220703125
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=GET;http.response.status_code=200;http.route=api/catalog-items;network.protocol.version=1.1;url.scheme=http;Percentile=95],Metric,0.00110626220703125
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=GET;http.response.status_code=200;http.route=api/catalog-items;network.protocol.version=1.1;url.scheme=http;Percentile=99],Metric,0.00110626220703125
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=GET;http.response.status_code=200;http.route=api/catalog-types;network.protocol.version=1.1;url.scheme=http;Percentile=50],Metric,0.0003490447998046875
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=GET;http.response.status_code=200;http.route=api/catalog-types;network.protocol.version=1.1;url.scheme=http;Percentile=95],Metric,0.0003490447998046875
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=GET;http.response.status_code=200;http.route=api/catalog-types;network.protocol.version=1.1;url.scheme=http;Percentile=99],Metric,0.0003490447998046875
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=POST;http.response.status_code=200;http.route=api/authenticate;network.protocol.version=1.1;url.scheme=http;Percentile=50],Metric,0.0091400146484375
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=POST;http.response.status_code=200;http.route=api/authenticate;network.protocol.version=1.1;url.scheme=http;Percentile=95],Metric,0.0091400146484375
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=POST;http.response.status_code=200;http.route=api/authenticate;network.protocol.version=1.1;url.scheme=http;Percentile=99],Metric,0.0091400146484375
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=GET;http.response.status_code=200;http.route=api/catalog-items/{catalogItemId};network.protocol.version=1.1;url.scheme=http;Percentile=50],Metric,0.00046443939208984375
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=GET;http.response.status_code=200;http.route=api/catalog-items/{catalogItemId};network.protocol.version=1.1;url.scheme=http;Percentile=95],Metric,0.00046443939208984375
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=GET;http.response.status_code=200;http.route=api/catalog-items/{catalogItemId};network.protocol.version=1.1;url.scheme=http;Percentile=99],Metric,0.00046443939208984375
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=GET;http.response.status_code=200;http.route=/health;network.protocol.version=1.1;url.scheme=http;Percentile=50],Metric,4.869699478149414E-05
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=GET;http.response.status_code=200;http.route=/health;network.protocol.version=1.1;url.scheme=http;Percentile=95],Metric,4.869699478149414E-05
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=GET;http.response.status_code=200;http.route=/health;network.protocol.version=1.1;url.scheme=http;Percentile=99],Metric,4.869699478149414E-05
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=PUT;http.response.status_code=401;http.route=api/catalog-items;network.protocol.version=1.1;url.scheme=http;Percentile=50],Metric,0.0125885009765625
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=PUT;http.response.status_code=401;http.route=api/catalog-items;network.protocol.version=1.1;url.scheme=http;Percentile=95],Metric,0.0125885009765625
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=PUT;http.response.status_code=401;http.route=api/catalog-items;network.protocol.version=1.1;url.scheme=http;Percentile=99],Metric,0.0125885009765625
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=POST;http.response.status_code=401;http.route=api/catalog-items;network.protocol.version=1.1;url.scheme=http;Percentile=50],Metric,0.0013790130615234375
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=POST;http.response.status_code=401;http.route=api/catalog-items;network.protocol.version=1.1;url.scheme=http;Percentile=95],Metric,0.0013790130615234375
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=POST;http.response.status_code=401;http.route=api/catalog-items;network.protocol.version=1.1;url.scheme=http;Percentile=99],Metric,0.0013790130615234375
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=GET;http.response.status_code=200;http.route=api/catalog-brands;network.protocol.version=1.1;url.scheme=http;Percentile=50],Metric,0.0003528594970703125
3/31/2026 1:09:46 AM,Microsoft.AspNetCore.Hosting,http.server.request.duration (s)[http.request.method=GET;http.response.status_code=200;http.route=api/catalog-brands;network.protocol.version=1.1;url.scheme=http;Percentile=95],Metric,0.0003528594970703125
