Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
3/31/2026 6:38:29 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 6:38:29 AM,System.Runtime,Working Set (MB),Metric,232.562688
3/31/2026 6:38:29 AM,System.Runtime,GC Heap Size (MB),Metric,6.842832
3/31/2026 6:38:29 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 6:38:29 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 6:38:29 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/31/2026 6:38:29 AM,System.Runtime,Gen 0 GC Budget (MB),Metric,167
3/31/2026 6:38:29 AM,System.Runtime,ThreadPool Thread Count,Metric,13
3/31/2026 6:38:29 AM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/31/2026 6:38:29 AM,System.Runtime,ThreadPool Queue Length,Metric,0
3/31/2026 6:38:29 AM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/31/2026 6:38:29 AM,System.Runtime,Allocation Rate (B / 1 sec),Rate,324192
3/31/2026 6:38:29 AM,System.Runtime,Number of Active Timers,Metric,4
3/31/2026 6:38:29 AM,System.Runtime,GC Fragmentation (%),Metric,36.27110913356267
3/31/2026 6:38:29 AM,System.Runtime,GC Committed Bytes (MB),Metric,80.941056
3/31/2026 6:38:29 AM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/31/2026 6:38:29 AM,System.Runtime,% Time in GC since last GC (%),Metric,33
3/31/2026 6:38:29 AM,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
3/31/2026 6:38:29 AM,System.Runtime,Gen 0 Size (B),Metric,3647552
3/31/2026 6:38:29 AM,System.Runtime,Gen 1 Size (B),Metric,4776
3/31/2026 6:38:29 AM,System.Runtime,Gen 2 Size (B),Metric,6117224
3/31/2026 6:38:29 AM,System.Runtime,LOH Size (B),Metric,98384
3/31/2026 6:38:29 AM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,164688
3/31/2026 6:38:29 AM,System.Runtime,Number of Assemblies Loaded,Metric,187
3/31/2026 6:38:29 AM,System.Runtime,IL Bytes Jitted (B),Metric,2359877
3/31/2026 6:38:29 AM,System.Runtime,Number of Methods Jitted,Metric,30520
3/31/2026 6:38:29 AM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,16.694400000000314
3/31/2026 6:38:30 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 6:38:31 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 6:38:31 AM,System.Runtime,Working Set (MB),Metric,232.701952
3/31/2026 6:38:31 AM,System.Runtime,GC Heap Size (MB),Metric,6.875728
3/31/2026 6:38:31 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 6:38:31 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
