Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
3/31/2026 6:12:25 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 6:12:26 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 6:12:25 AM,System.Runtime,Working Set (MB),Metric,218.492928
3/31/2026 6:12:25 AM,System.Runtime,GC Heap Size (MB),Metric,6.639352
3/31/2026 6:12:25 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 6:12:25 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 6:12:25 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/31/2026 6:12:25 AM,System.Runtime,Gen 0 GC Budget (MB),Metric,167
3/31/2026 6:12:25 AM,System.Runtime,ThreadPool Thread Count,Metric,14
3/31/2026 6:12:25 AM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/31/2026 6:12:25 AM,System.Runtime,ThreadPool Queue Length,Metric,0
3/31/2026 6:12:25 AM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/31/2026 6:12:25 AM,System.Runtime,Allocation Rate (B / 1 sec),Rate,323880
3/31/2026 6:12:25 AM,System.Runtime,Number of Active Timers,Metric,4
3/31/2026 6:12:25 AM,System.Runtime,GC Fragmentation (%),Metric,26.819678265536766
3/31/2026 6:12:25 AM,System.Runtime,GC Committed Bytes (MB),Metric,77.049856
3/31/2026 6:12:25 AM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/31/2026 6:12:25 AM,System.Runtime,% Time in GC since last GC (%),Metric,25
3/31/2026 6:12:25 AM,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
3/31/2026 6:12:25 AM,System.Runtime,Gen 0 Size (B),Metric,2279192
3/31/2026 6:12:25 AM,System.Runtime,Gen 1 Size (B),Metric,4848
3/31/2026 6:12:25 AM,System.Runtime,Gen 2 Size (B),Metric,5914880
3/31/2026 6:12:25 AM,System.Runtime,LOH Size (B),Metric,98384
3/31/2026 6:12:25 AM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,168808
3/31/2026 6:12:25 AM,System.Runtime,Number of Assemblies Loaded,Metric,183
3/31/2026 6:12:25 AM,System.Runtime,IL Bytes Jitted (B),Metric,2194012
3/31/2026 6:12:25 AM,System.Runtime,Number of Methods Jitted,Metric,28407
3/31/2026 6:12:25 AM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,19.935699999999997
3/31/2026 6:12:26 AM,System.Runtime,Working Set (MB),Metric,218.56256
3/31/2026 6:12:26 AM,System.Runtime,GC Heap Size (MB),Metric,6.664024
3/31/2026 6:12:26 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 6:12:26 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 6:12:26 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/31/2026 6:12:26 AM,System.Runtime,Gen 0 GC Budget (MB),Metric,167
3/31/2026 6:12:26 AM,System.Runtime,ThreadPool Thread Count,Metric,14
3/31/2026 6:12:26 AM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/31/2026 6:12:26 AM,System.Runtime,ThreadPool Queue Length,Metric,0
3/31/2026 6:12:26 AM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/31/2026 6:12:26 AM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
3/31/2026 6:12:26 AM,System.Runtime,Number of Active Timers,Metric,4
3/31/2026 6:12:26 AM,System.Runtime,GC Fragmentation (%),Metric,26.819678265536766
3/31/2026 6:12:26 AM,System.Runtime,GC Committed Bytes (MB),Metric,77.049856
3/31/2026 6:12:26 AM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/31/2026 6:12:26 AM,System.Runtime,% Time in GC since last GC (%),Metric,25
3/31/2026 6:12:26 AM,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
3/31/2026 6:12:26 AM,System.Runtime,Gen 0 Size (B),Metric,2279192
3/31/2026 6:12:26 AM,System.Runtime,Gen 1 Size (B),Metric,4848
3/31/2026 6:12:26 AM,System.Runtime,Gen 2 Size (B),Metric,5914880
3/31/2026 6:12:26 AM,System.Runtime,LOH Size (B),Metric,98384
3/31/2026 6:12:26 AM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,168808
3/31/2026 6:12:26 AM,System.Runtime,Number of Assemblies Loaded,Metric,183
3/31/2026 6:12:26 AM,System.Runtime,IL Bytes Jitted (B),Metric,2199103
3/31/2026 6:12:26 AM,System.Runtime,Number of Methods Jitted,Metric,28437
3/31/2026 6:12:26 AM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,8.818000000000211
3/31/2026 6:12:27 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 6:12:27 AM,System.Runtime,Working Set (MB),Metric,218.759168
3/31/2026 6:12:27 AM,System.Runtime,GC Heap Size (MB),Metric,6.672248
3/31/2026 6:12:27 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 6:12:27 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 6:12:27 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/31/2026 6:12:27 AM,System.Runtime,Gen 0 GC Budget (MB),Metric,167
3/31/2026 6:12:27 AM,System.Runtime,ThreadPool Thread Count,Metric,14
3/31/2026 6:12:27 AM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/31/2026 6:12:27 AM,System.Runtime,ThreadPool Queue Length,Metric,0
3/31/2026 6:12:27 AM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/31/2026 6:12:27 AM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
3/31/2026 6:12:27 AM,System.Runtime,Number of Active Timers,Metric,4
3/31/2026 6:12:27 AM,System.Runtime,GC Fragmentation (%),Metric,26.819678265536766
3/31/2026 6:12:27 AM,System.Runtime,GC Committed Bytes (MB),Metric,77.049856
3/31/2026 6:12:27 AM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/31/2026 6:12:27 AM,System.Runtime,% Time in GC since last GC (%),Metric,25
3/31/2026 6:12:27 AM,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
3/31/2026 6:12:27 AM,System.Runtime,Gen 0 Size (B),Metric,2279192
3/31/2026 6:12:27 AM,System.Runtime,Gen 1 Size (B),Metric,4848
3/31/2026 6:12:27 AM,System.Runtime,Gen 2 Size (B),Metric,5914880
3/31/2026 6:12:27 AM,System.Runtime,LOH Size (B),Metric,98384
3/31/2026 6:12:27 AM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,168808
3/31/2026 6:12:27 AM,System.Runtime,Number of Assemblies Loaded,Metric,183
3/31/2026 6:12:27 AM,System.Runtime,IL Bytes Jitted (B),Metric,2203674
3/31/2026 6:12:27 AM,System.Runtime,Number of Methods Jitted,Metric,28475
3/31/2026 6:12:27 AM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,10.309299999999894
