Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
3/31/2026 2:25:51 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 2:25:52 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 2:25:51 AM,System.Runtime,Working Set (MB),Metric,224.907264
3/31/2026 2:25:51 AM,System.Runtime,GC Heap Size (MB),Metric,6.996456
3/31/2026 2:25:51 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 2:25:51 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 2:25:51 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/31/2026 2:25:51 AM,System.Runtime,Gen 0 GC Budget (MB),Metric,167
3/31/2026 2:25:51 AM,System.Runtime,ThreadPool Thread Count,Metric,14
3/31/2026 2:25:51 AM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/31/2026 2:25:51 AM,System.Runtime,ThreadPool Queue Length,Metric,0
3/31/2026 2:25:51 AM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/31/2026 2:25:51 AM,System.Runtime,Allocation Rate (B / 1 sec),Rate,323928
3/31/2026 2:25:51 AM,System.Runtime,Number of Active Timers,Metric,4
3/31/2026 2:25:51 AM,System.Runtime,GC Fragmentation (%),Metric,41.139572140765615
3/31/2026 2:25:51 AM,System.Runtime,GC Committed Bytes (MB),Metric,81.440768
3/31/2026 2:25:51 AM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/31/2026 2:25:51 AM,System.Runtime,% Time in GC since last GC (%),Metric,38
3/31/2026 2:25:51 AM,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
3/31/2026 2:25:51 AM,System.Runtime,Gen 0 Size (B),Metric,4600064
3/31/2026 2:25:51 AM,System.Runtime,Gen 1 Size (B),Metric,5448
3/31/2026 2:25:51 AM,System.Runtime,Gen 2 Size (B),Metric,6292096
3/31/2026 2:25:51 AM,System.Runtime,LOH Size (B),Metric,98384
3/31/2026 2:25:51 AM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,164688
3/31/2026 2:25:51 AM,System.Runtime,Number of Assemblies Loaded,Metric,184
3/31/2026 2:25:51 AM,System.Runtime,IL Bytes Jitted (B),Metric,2202990
3/31/2026 2:25:51 AM,System.Runtime,Number of Methods Jitted,Metric,28639
3/31/2026 2:25:51 AM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,16.725500000000466
3/31/2026 2:25:52 AM,System.Runtime,Working Set (MB),Metric,225.03424
3/31/2026 2:25:52 AM,System.Runtime,GC Heap Size (MB),Metric,7.021128
3/31/2026 2:25:52 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 2:25:52 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 2:25:52 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/31/2026 2:25:52 AM,System.Runtime,Gen 0 GC Budget (MB),Metric,167
3/31/2026 2:25:52 AM,System.Runtime,ThreadPool Thread Count,Metric,14
3/31/2026 2:25:52 AM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/31/2026 2:25:52 AM,System.Runtime,ThreadPool Queue Length,Metric,0
3/31/2026 2:25:52 AM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/31/2026 2:25:52 AM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
3/31/2026 2:25:52 AM,System.Runtime,Number of Active Timers,Metric,4
3/31/2026 2:25:52 AM,System.Runtime,GC Fragmentation (%),Metric,41.139572140765615
3/31/2026 2:25:52 AM,System.Runtime,GC Committed Bytes (MB),Metric,81.440768
3/31/2026 2:25:52 AM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/31/2026 2:25:52 AM,System.Runtime,% Time in GC since last GC (%),Metric,38
3/31/2026 2:25:52 AM,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
3/31/2026 2:25:52 AM,System.Runtime,Gen 0 Size (B),Metric,4600064
3/31/2026 2:25:52 AM,System.Runtime,Gen 1 Size (B),Metric,5448
3/31/2026 2:25:52 AM,System.Runtime,Gen 2 Size (B),Metric,6292096
3/31/2026 2:25:52 AM,System.Runtime,LOH Size (B),Metric,98384
3/31/2026 2:25:52 AM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,164688
3/31/2026 2:25:52 AM,System.Runtime,Number of Assemblies Loaded,Metric,184
3/31/2026 2:25:52 AM,System.Runtime,IL Bytes Jitted (B),Metric,2206691
3/31/2026 2:25:52 AM,System.Runtime,Number of Methods Jitted,Metric,28664
3/31/2026 2:25:52 AM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,10.017299999999523
3/31/2026 2:25:53 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 2:25:53 AM,System.Runtime,Working Set (MB),Metric,225.103872
3/31/2026 2:25:53 AM,System.Runtime,GC Heap Size (MB),Metric,7.029352
3/31/2026 2:25:53 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 2:25:53 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 2:25:53 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/31/2026 2:25:53 AM,System.Runtime,Gen 0 GC Budget (MB),Metric,167
3/31/2026 2:25:53 AM,System.Runtime,ThreadPool Thread Count,Metric,14
3/31/2026 2:25:53 AM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/31/2026 2:25:53 AM,System.Runtime,ThreadPool Queue Length,Metric,0
3/31/2026 2:25:53 AM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/31/2026 2:25:53 AM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
3/31/2026 2:25:53 AM,System.Runtime,Number of Active Timers,Metric,4
3/31/2026 2:25:53 AM,System.Runtime,GC Fragmentation (%),Metric,41.139572140765615
3/31/2026 2:25:53 AM,System.Runtime,GC Committed Bytes (MB),Metric,81.440768
3/31/2026 2:25:53 AM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/31/2026 2:25:53 AM,System.Runtime,% Time in GC since last GC (%),Metric,38
3/31/2026 2:25:53 AM,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
3/31/2026 2:25:53 AM,System.Runtime,Gen 0 Size (B),Metric,4600064
3/31/2026 2:25:53 AM,System.Runtime,Gen 1 Size (B),Metric,5448
3/31/2026 2:25:53 AM,System.Runtime,Gen 2 Size (B),Metric,6292096
3/31/2026 2:25:53 AM,System.Runtime,LOH Size (B),Metric,98384
3/31/2026 2:25:53 AM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,164688
3/31/2026 2:25:53 AM,System.Runtime,Number of Assemblies Loaded,Metric,184
3/31/2026 2:25:53 AM,System.Runtime,IL Bytes Jitted (B),Metric,2211220
3/31/2026 2:25:53 AM,System.Runtime,Number of Methods Jitted,Metric,28701
3/31/2026 2:25:53 AM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,9.560300000000097
3/31/2026 2:25:54 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 2:25:54 AM,System.Runtime,Working Set (MB),Metric,225.15712
3/31/2026 2:25:54 AM,System.Runtime,GC Heap Size (MB),Metric,7.037576
3/31/2026 2:25:54 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 2:25:54 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 2:25:54 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/31/2026 2:25:54 AM,System.Runtime,Gen 0 GC Budget (MB),Metric,167
3/31/2026 2:25:54 AM,System.Runtime,ThreadPool Thread Count,Metric,14
3/31/2026 2:25:54 AM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/31/2026 2:25:54 AM,System.Runtime,ThreadPool Queue Length,Metric,0
3/31/2026 2:25:54 AM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/31/2026 2:25:54 AM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
3/31/2026 2:25:54 AM,System.Runtime,Number of Active Timers,Metric,4
3/31/2026 2:25:54 AM,System.Runtime,GC Fragmentation (%),Metric,41.139572140765615
3/31/2026 2:25:54 AM,System.Runtime,GC Committed Bytes (MB),Metric,81.440768
3/31/2026 2:25:54 AM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/31/2026 2:25:54 AM,System.Runtime,% Time in GC since last GC (%),Metric,38
3/31/2026 2:25:54 AM,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
3/31/2026 2:25:54 AM,System.Runtime,Gen 0 Size (B),Metric,4600064
3/31/2026 2:25:54 AM,System.Runtime,Gen 1 Size (B),Metric,5448
3/31/2026 2:25:54 AM,System.Runtime,Gen 2 Size (B),Metric,6292096
3/31/2026 2:25:54 AM,System.Runtime,LOH Size (B),Metric,98384
3/31/2026 2:25:54 AM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,164688
3/31/2026 2:25:54 AM,System.Runtime,Number of Assemblies Loaded,Metric,184
3/31/2026 2:25:54 AM,System.Runtime,IL Bytes Jitted (B),Metric,2214234
3/31/2026 2:25:54 AM,System.Runtime,Number of Methods Jitted,Metric,28742
3/31/2026 2:25:54 AM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,8.476800000000367
3/31/2026 2:25:55 AM,System.Runtime,CPU Usage (%),Metric,0.49603174603174605
3/31/2026 2:25:55 AM,System.Runtime,Working Set (MB),Metric,228.012032
3/31/2026 2:25:55 AM,System.Runtime,GC Heap Size (MB),Metric,8.234944
3/31/2026 2:25:55 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 2:25:55 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 2:25:55 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
