Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
3/31/2026 5:59:44 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 5:59:45 AM,System.Runtime,CPU Usage (%),Metric,0
3/31/2026 5:59:44 AM,System.Runtime,Working Set (MB),Metric,228.405248
3/31/2026 5:59:44 AM,System.Runtime,GC Heap Size (MB),Metric,6.842392
3/31/2026 5:59:44 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 5:59:44 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 5:59:44 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/31/2026 5:59:44 AM,System.Runtime,Gen 0 GC Budget (MB),Metric,167
3/31/2026 5:59:44 AM,System.Runtime,ThreadPool Thread Count,Metric,14
3/31/2026 5:59:44 AM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/31/2026 5:59:44 AM,System.Runtime,ThreadPool Queue Length,Metric,0
3/31/2026 5:59:44 AM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/31/2026 5:59:44 AM,System.Runtime,Allocation Rate (B / 1 sec),Rate,321912
3/31/2026 5:59:44 AM,System.Runtime,Number of Active Timers,Metric,4
3/31/2026 5:59:44 AM,System.Runtime,GC Fragmentation (%),Metric,33.20133451556183
3/31/2026 5:59:44 AM,System.Runtime,GC Committed Bytes (MB),Metric,82.182144
3/31/2026 5:59:44 AM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/31/2026 5:59:44 AM,System.Runtime,% Time in GC since last GC (%),Metric,23
3/31/2026 5:59:44 AM,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
3/31/2026 5:59:44 AM,System.Runtime,Gen 0 Size (B),Metric,3189928
3/31/2026 5:59:44 AM,System.Runtime,Gen 1 Size (B),Metric,4944
3/31/2026 5:59:44 AM,System.Runtime,Gen 2 Size (B),Metric,6123960
3/31/2026 5:59:44 AM,System.Runtime,LOH Size (B),Metric,98384
3/31/2026 5:59:44 AM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,164688
3/31/2026 5:59:44 AM,System.Runtime,Number of Assemblies Loaded,Metric,187
3/31/2026 5:59:44 AM,System.Runtime,IL Bytes Jitted (B),Metric,2367817
3/31/2026 5:59:44 AM,System.Runtime,Number of Methods Jitted,Metric,30550
3/31/2026 5:59:44 AM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,16.46230000000014
3/31/2026 5:59:45 AM,System.Runtime,Working Set (MB),Metric,228.794368
3/31/2026 5:59:45 AM,System.Runtime,GC Heap Size (MB),Metric,6.867064
3/31/2026 5:59:45 AM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/31/2026 5:59:45 AM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/31/2026 5:59:45 AM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/31/2026 5:59:45 AM,System.Runtime,Gen 0 GC Budget (MB),Metric,167
3/31/2026 5:59:45 AM,System.Runtime,ThreadPool Thread Count,Metric,14
3/31/2026 5:59:45 AM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/31/2026 5:59:45 AM,System.Runtime,ThreadPool Queue Length,Metric,0
3/31/2026 5:59:45 AM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/31/2026 5:59:45 AM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
3/31/2026 5:59:45 AM,System.Runtime,Number of Active Timers,Metric,4
3/31/2026 5:59:45 AM,System.Runtime,GC Fragmentation (%),Metric,33.20133451556183
3/31/2026 5:59:45 AM,System.Runtime,GC Committed Bytes (MB),Metric,82.182144
3/31/2026 5:59:45 AM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/31/2026 5:59:45 AM,System.Runtime,% Time in GC since last GC (%),Metric,23
3/31/2026 5:59:45 AM,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
3/31/2026 5:59:45 AM,System.Runtime,Gen 0 Size (B),Metric,3189928
3/31/2026 5:59:45 AM,System.Runtime,Gen 1 Size (B),Metric,4944
3/31/2026 5:59:45 AM,System.Runtime,Gen 2 Size (B),Metric,6123960
3/31/2026 5:59:45 AM,System.Runtime,LOH Size (B),Metric,98384
